"""Subam Papers-EQ"","
"""One 97-EQ"","
"""Electrost.Cast.-EQ"","
"""Dhampur Bio-EQ"","
"""Mac Charles(I)-EQ"","
"""F A C T-EQ"","
"""Sammaan Capital-EQ"","
"""IFGL Refractori.-EQ"","
"""Peninsula Land-EQ"","
"""Zydus Wellness-EQ"","
"""BF Investment-EQ"","
"""Solara Active-EQ"","
"""NIBE-EQ"","
"""Camlin Fine-EQ"","
"""Zim Laboratories-EQ"","
"""Devyani Intl.-EQ"","
"""Laxmi Organic-EQ"","
"""Ind-Swift Labs.-EQ"","
"""Om Infra-EQ"","
"""Hardwyn India-EQ"","
"""Vascon Engineers-EQ"","
"""Keystone Realtor-EQ"","
"""Bosch Home Comfort-EQ"","
"""Dwarikesh Sugar-EQ"","
"""Igarashi Motors-EQ"","
"""Graphite India-EQ"","
"""Ramco Inds.-EQ"","
"""Tarsons Products-EQ"","
"""Epack Durable-EQ"","
"""Munjal Showa-EQ"","
"""India Motor Part-EQ"","
"""Bhagiradha Chem.-EQ"","
"""Fino Payments-EQ"","
"""T.V. Today Netw.-EQ"","
"""Oriental Aromat.-EQ"","
"""Mukand-EQ"","
"""Sindhu Trade-EQ"","
"""National High-EQ"","
"""BN Agrochem-EQ"","
"""New India Assura-EQ"","
"""Dredging Corpn.-EQ"","
"""Popular Vehicles-EQ"","
"""Walchan. Inds.-EQ"","
"""Yamuna Syndicate-EQ"","
"""Pine Labs-EQ"","
"""Unichem Labs.-EQ"","
"""Sunflag Iron-EQ"","
"""Bharat Coking-EQ"","
"""Physicswallah-EQ"","
"""Sapphire Foods-EQ"","
"""Bengal & Assam-EQ"","
"""Satia Industries-EQ"","
"""NOCIL-EQ"","
"""Ujaas Energy-EQ"","
"""BF Utilities-EQ"","
"""Swan Corp-EQ"","
"""TransIndia Real-EQ"","
"""XPRO India-EQ"","
"""Snowman Logistic-EQ"","
"""Lloyds Enterpris-EQ"","
"""Biocon-EQ"","
"""Kinetic Engg.-EQ"","
"""DCM Shriram Intl-EQ"","
"""Asian Star Co.-EQ"","
"""NTPC Green Ene.-EQ"","
"""Asian Hotels (N)-EQ"","
"""Hikal-EQ"","
"""Raymond Lifestyl-EQ"","
"""India Power Corp-EQ"","
"""Info Edg.(India)-EQ"","
"""Gem Aromatics-EQ"","
"""Tata Chemicals-EQ"","
"""Capillary Tech.-EQ"","
"""Hind.Oil Explor.-EQ"","
"""Tsf Investments-EQ"","
"""GTPL Hathway-EQ"","
"""Fairchem Organic-EQ"","
"""Deccan Cements-EQ"","
"""Juniper Green-EQ"","
"""Anzen IYEP Trust-EQ"","
"""Dhunseri Invest.-EQ"","
"""Nahar Spinning-EQ"","
"""Azad India-EQ"","
"""Dishman Carbogen-EQ"","
"""Niva Bupa Health-EQ"","
"""Raymond-EQ"","
"""Asian Granito-EQ"","
"""Panchmahal Steel-EQ"","
"""Bajaj Hindusthan-EQ"","
"""I G Petrochems-EQ"","
"""Prataap Snacks-EQ"","
"""Religare Enterp.-EQ"","
"""Navkar Corporat.-EQ"","
"""NMDC Steel-EQ"","
"""Netwrk.18 Media-EQ"","
"""Rel. Indl. Infra-EQ"","
"""TIL-EQ"","
"""Bajaj Electrical-EQ"","
"""Max Financial-EQ"","
"""Delhivery-EQ"","
"""Ester Industries-EQ"","
"""Zee Entertainmen-EQ"","
"""Themis Medicare-EQ"","
"""Riddhi Siddhi Gl-EQ"","
"""Tata Motors PVeh-EQ"","
"""Orchid Pharma-EQ"","
"""Mercury EV-Tech-EQ"","
"""Hathway Cable-EQ"","
"""SignatureGlobal-EQ"","
"""Piramal Pharma-EQ"","
"""Saurashtra Cem.-EQ"","
"""Eternal-EQ"","
"""Simplex Infra-EQ"","
"""Avishkar Infra-EQ"","
"""TARC Ltd-EQ"","
"""Jyoti Structures-EQ"","
"""Blue Pearl Agri-EQ"","
"""NIIT-EQ"","
"""Roadstar Infra-EQ"","
"""Sar Auto Prod.-EQ"","
"""Windsor Machines-EQ"","
"""Oricon Enterpris-EQ"","
"""GFL-EQ"","
"""Allcargo Logist.-EQ"","
"""Oswal Agro Mills-EQ"","
"""Sagar Cements-EQ"","
"""Lakshmi Mills-EQ"","
"""Sundrop Brands-EQ"","
"""BIGBLOC Const.-EQ"","
"""Rajesh Exports-EQ"","
"""Imagica. Enter.-EQ"","
"""Jio Financial-EQ"","
"""Aurum Proptech-EQ"","
"""Rajapalayam Mill-EQ"","
"""Oswal Green Tech-EQ"","
"""Praveg-EQ"","
"""Kiran Vyapar-EQ"","
"""STEL Holdings-EQ"","
"""Tata Inv.Corpn.-EQ"","
"""Valor Estate-EQ"","
"""Chemfab Alka.-EQ"","
"""Aequs-EQ"","
"""Kitex Garments-EQ"","
"""Summit Securitie-EQ"","
"""United Foodbrands-EQ"","
"""Utkarsh Small F.-EQ"","
"""Texmaco Infrast.-EQ"","
"""ITI-EQ"","
"""Elcid Investment-EQ"","
"""Hinduja Global-EQ"","
"""Pilani Invest.-EQ"","
"""Gujarat Alkalies-EQ"","
"""Max Estates-EQ"","
"""KIOCL-EQ"","
"""Shipping Land-EQ"","
"""Urja Global-EQ"","
"""Coffee Day Enter-EQ"","
"""Bombay Dyeing-EQ"","
"""Kalpat.-EQ"","
"""India Cements-EQ"","
"""Apollo Pipes-EQ"","
"""S.A.L Steel-EQ"","
"""Mah. Scooters-EQ"","
"""Satani Bearings-EQ"","
"""Polyplex Corpn-EQ"","
"""VLS Finance-EQ"","
"""Indoco Remedies-EQ"","
"""DCX Systems-EQ"","
"""Capital India-EQ"","
"""Uniphos Enter.-EQ"","
"""JTL Defence-EQ"","
"""Easy Trip Plann.-EQ"","
"""STL Networks-EQ"","
"""Welspun Investme-EQ"","
"""Brainbees Solut.-EQ"","
"""OneSource Speci.-EQ"","
"""NBI Indl. Fin.-EQ"","
"""JSW Holdings-EQ"","
"""Belding India-EQ"","
"""Kalyani Invest.-EQ"","
"""Nalwa Sons Invst-EQ"","
"""Hind.Composites-EQ"","
"""GKW-EQ"","
"""Electrotherm(I)-EQ"","
"""Chemplast Sanmar-EQ"","
"""SJ Corp-EQ"","
"""Spel Semiconduct-EQ"","
"""Prabha Energy-EQ"","
"""Kabra Extrusion-EQ"","
"""Dhenu Buildcon-EQ"","
"""Andhra Paper-EQ"","
"""Pervasive Comm.-EQ"","
"""Grand Oak Canyon-EQ"","
"""Bagmane Prime REIT-EQ"","
"""Sayaji Hotels-EQ"","
"""Bharat Global-EQ"","
"""Health X Platform-EQ"","
"""Citius Transnet-EQ"","
"""Hexa Tradex-EQ"","
"""OnMobile Global-EQ"","
"""Keto Motors-EQ"","
"""Kolte Patil Dev.-EQ"","
"""Greenpanel Inds.-EQ"","
"""Restaurant Brand-EQ"","
"""Mrugesh Trading-EQ"","
"""E2E Networks-EQ"","
"""Hemisphere Prop-EQ"","
"""Jindal Photo-EQ"","
"""Heranba Inds-EQ"","
"""Kiri Industries-EQ"","
"""Vodafone Idea-EQ"","
"""Bharat Parenter.-EQ"","
"""C C C L-EQ"","
"""One Mobikwik-EQ"","
"""M T N L-EQ"","
"""Sutlej Textiles-EQ"","
"""Embassy Develop-EQ"","
"""Panacea Biotec-EQ"","
"""Midwest Energy-EQ"","
"""Indostar Capital-EQ"","
"""Shiprocket-EQ"","
"""Ideaforge Tech-EQ"","
"""Sh.Renuka Sugar-EQ"","
"""Thirumalai Chem.-EQ"","
"""Sundaram Clayton-EQ"","
"""63 Moons Tech.-EQ"","
"""Arvaya Healthcare-EQ"","
"""Aditya Bir. Fas.-EQ"","
"""Alok Industries-EQ"","
"""BirlaNu Ltd-EQ"","
"""A B Real Estate-EQ"","
"""Quick Heal Tech-EQ"","
"""Mcleod Russel-EQ"","
"""RattanIndia Ent-EQ"","
"""Astec Lifescienc-EQ"","
"""VISA Chrome-EQ"","
"""Spandana Sphoort-EQ"","
"""Allcargo Global-EQ"","
"""Andrew Yule & Co-EQ"","
"""Vishnu Prakash R-EQ"","
"""Swan Defence-EQ"","
"""Urban Company-EQ"","
"""Shalimar Paints-EQ"","
"""Zota Health Care-EQ"","
"""Everest Inds.-EQ"","
"""Universus Photo-EQ"","
"""Balaji Telefilms-EQ"","
"""Sadhana Nitro-EQ"","
"""RRP Defense-EQ"","
"""Dec.Gold Mines-EQ"","
"""Artson-EQ"","
"""Tejas Networks-EQ"","
"""Exicom Tele-Sys.-EQ"","
"""MV Electrosystems-EQ"","
"""Quadrant Future-EQ"","
"""Onida Electronics-EQ"","
"""Ola Electric-EQ"","
"""Ather Energy-EQ"","
"""Max India Ltd-EQ"","
"""Swiggy-EQ"","
"""Innovassynth Technologies-EQ"","
"""BGR Energy Sys.-EQ"","
"""V I P Inds.-EQ"","
"""Kothari Indl-EQ"","
"""Jaybharat Text-EQ"","
"""Birla Cotsyn-EQ"","
"""RRPSemiconductor-EQ"","
"""Meesho-EQ"","
"""Turtlemint Fintech-EQ"","
"""Neueon Corporation-EQ"","
"""NDTV-EQ"","
"""Suven Life Scie.-EQ"","
"""Prabhatam Infra Venture Venture-EQ"","
"""Omaxe-EQ"","
"""BEML Land Assets-EQ"","
"""Citurgia Biochem-EQ"","
"""GTL Infra.-EQ"","
"""Dish TV India-EQ"","
"""HMT-EQ"","
"""IDream Film-EQ"","
"""S T C-EQ"","
"""Supreme Infra.-EQ"","
"""Unitech-EQ"","
"""KS Smart Technlogies-EQ"","
"""Elitecon Inter.-EQ"","
"""GHV Infra-EQ"","
"""Divine Power-EQ"","
"""TVS Infra. Trust-EQ"","
"""Orient Tech.-EQ"","
"""Karnika Industri-EQ"","
"""Kwality Wall's-EQ"","
"""RaajMarg Infra-EQ"","
"""Hypersoft Tech.-EQ"","
"""John Cockerill-EQ"","
"""Shah Foods-EQ"","
"""Vedanta Iron & Steel-EQ"","
"""Vedanta Oil and Gas-EQ"","
"""Vedanta Power-EQ"","
"""Vedanta Aluminium Metal-EQ"","
"""Tandhan Industries-EQ"","
